,superficie,lat,lng,time_ctrl,personal,medios,TMEDIA,RACHA,SOL,Año,PRES_RANGE,target
277,5.0,42.772472,-8.931156,2.1,11,1,17.2,12.5,10.0,2001,3.10000000000002,1
278,1.0,42.804589,-8.889844,1.2,13,1,17.2,12.5,10.0,2001,3.10000000000002,1
279,9.0,42.642678,-9.007319,2.55,33,3,17.2,12.5,10.0,2001,3.10000000000002,1
280,1.9,42.583627,-9.011809,2.35,15,2,17.2,12.5,10.0,2001,3.10000000000002,1
281,3.0,42.732381,-8.950453,1.1,6,0,17.2,12.5,10.0,2001,3.10000000000002,1
282,1.0,42.776256,-8.557183,1.3,22,3,17.2,12.5,10.0,2001,3.10000000000002,1
283,2.5,42.826981,-8.687411,1.15,14,1,17.2,12.5,10.0,2001,3.10000000000002,1
284,3.0,42.826981,-8.687411,0.45,10,1,17.2,12.5,10.0,2001,3.10000000000002,1
285,1.0,43.590545,-8.201348,0.57,6,1,17.2,12.5,10.0,2001,3.10000000000002,1
286,3.0,42.626273,-9.034524,3.45,2,1,17.2,12.5,10.0,2001,3.10000000000002,1
287,1.0,43.107206,-8.598926,2.35,16,1,17.2,12.5,10.0,2001,3.10000000000002,1
288,5.2,43.068398,-9.086996,3.2,18,3,17.2,12.5,10.0,2001,3.10000000000002,1
289,2.0,42.845404,-8.623962,3.45,21,3,17.2,12.5,10.0,2001,3.10000000000002,1
290,10.0,42.786588,-8.648783,4.05,15,0,17.2,12.5,10.0,2001,3.10000000000002,1
291,2.0,42.858649,-8.93909,2.25,19,3,17.2,12.5,10.0,2001,3.10000000000002,1
292,1.8,42.813059,-8.641404,1.25,13,0,17.2,12.5,10.0,2001,3.10000000000002,1
293,1.0,42.709977,-8.787082,1.3,11,1,17.2,12.5,10.0,2001,3.10000000000002,1
294,1.3,42.825461,-8.801318,1.15,16,2,17.2,12.5,10.0,2001,3.10000000000002,1
295,9.0,42.797346,-8.681299,4.0,22,1,17.2,12.5,10.0,2001,3.10000000000002,2
296,1.5,42.53267,-9.026022,3.1,14,2,16.0,7.8,10.0,2001,3.70000000000005,1
297,2.0,42.812529,-8.919052,2.55,24,2,17.2,12.5,10.0,2001,3.10000000000002,1
298,1.6,42.884296,-8.607145,1.1,16,3,16.0,7.8,10.0,2001,3.70000000000005,1
299,1.0,42.640799,-8.866604,2.15,5,1,16.0,7.8,10.0,2001,3.70000000000005,1
300,1.7,42.732381,-8.950453,1.15,10,1,16.0,7.8,10.0,2001,3.70000000000005,1
301,5.1,43.314407,-8.837036,0.5,5,2,16.0,7.8,10.0,2001,3.70000000000005,1
302,2.5,43.294596,-8.801955,3.2,11,1,16.0,7.8,10.0,2001,3.70000000000005,1
303,4.0,43.21314,-8.692291,3.4,23,6,16.0,7.8,10.0,2001,3.70000000000005,1
304,1.5,43.54733,-8.110599,1.3,11,3,16.0,7.8,10.0,2001,3.70000000000005,3
305,1.25,42.780977,-8.802512,2.45,13,2,16.0,7.8,10.0,2001,3.70000000000005,2
306,1.6,43.223627,-8.341676,2.15,12,1,16.0,7.8,10.0,2001,3.70000000000005,1
307,1.01,43.236553,-8.203548,1.1,11,1,16.0,7.8,10.0,2001,3.70000000000005,1
308,1.0,43.513472,-8.237342,0.5,15,2,16.0,7.8,10.0,2001,3.70000000000005,1
309,4.3,42.786588,-8.648783,3.35,16,5,16.0,7.8,10.0,2001,3.70000000000005,1
310,1.7,42.671189,-8.786446,3.1,7,0,16.0,7.8,10.0,2001,3.70000000000005,1
311,1.5,42.718163,-8.996434,2.2,17,2,17.3,8.3,0.2,2001,2.5,1
312,1.3,43.161122,-8.71045,1.5,14,1,17.3,8.3,0.2,2001,2.5,1
313,8.05,42.765558,-8.647949,1.35,11,0,17.3,8.3,0.2,2001,2.5,1
314,1.8,42.695928,-9.004175,1.4,15,3,17.3,8.3,0.2,2001,2.5,1
315,1.03,42.845404,-8.623962,1.15,26,3,17.3,8.3,0.2,2001,2.5,1
316,1.0,43.338796,-8.840326,2.0,12,1,17.0,7.2,0.0,2001,4.89999999999998,1
317,2.2,42.917476,-9.082862,2.4,12,3,17.0,7.2,0.0,2001,4.89999999999998,1
318,1.5,42.607448,-8.999427,2.21,5,1,17.5,12.2,10.1,2001,3.60000000000002,1
319,1.5,43.30714,-8.463079,1.5,20,2,19.2,11.1,8.8,2001,8.59999999999991,2
320,1.0,43.501867,-8.287932,4.0,23,4,19.2,11.1,8.8,2001,8.59999999999991,1
321,1.5,43.32063,-8.394746,1.4,13,4,18.8,15.3,2.2,2001,6.10000000000002,1
322,3.0,42.85849,-9.096309,3.0,22,3,14.9,11.7,9.6,2001,3.20000000000005,1
323,2.5,43.181352,-9.102032,2.15,11,2,10.2,18.3,6.4,2001,2.5,1
324,1.0,42.917476,-9.082862,0.55,5,0,13.4,9.7,3.4,2001,1.10000000000002,1
325,1.0,42.917476,-9.082862,2.0,6,1,11.5,17.8,8.7,2001,2.39999999999998,1
326,2.5,42.584255,-8.976199,2.1,8,2,10.6,16.4,6.4,2001,3.5,1
327,2.0,42.673902,-8.91086,3.2,7,0,10.6,16.4,6.4,2001,3.5,1
328,4.0,43.501867,-8.287932,2.25,9,2,10.6,16.4,6.4,2001,3.5,1
329,1.0,42.788114,-9.114589,1.55,4,1,10.6,16.4,6.4,2001,3.5,1
330,4.0,42.700129,-8.928184,4.15,18,3,10.6,16.4,6.4,2001,3.5,1
331,2.5,43.071218,-8.618813,2.2,6,1,11.0,12.8,4.0,2001,5.39999999999998,1
332,1.5,42.663777,-8.934705,1.3,7,0,11.0,12.8,4.0,2001,5.39999999999998,1
333,1.0,42.993181,-7.966212,2.15,6,1,10.0,7.5,5.0,2001,1.90000000000009,1
334,1.0,42.917476,-9.082862,4.05,6,1,10.0,7.5,5.0,2001,1.90000000000009,1
335,3.0,42.920404,-8.897247,2.4,11,1,9.8,5.6,8.3,2001,2.5,1
336,2.5,42.97541,-9.119204,1.55,5,1,10.9,7.2,5.3,2001,3.0,1
337,1.0,42.804525,-9.119988,3.35,6,1,10.2,9.7,4.7,2001,2.5,1
338,1.0,42.917476,-9.082862,2.0,5,1,10.2,9.7,4.7,2001,2.5,1
339,2.5,42.804525,-9.119988,1.15,5,0,10.0,12.5,8.0,2001,1.19999999999993,1
340,1.4,42.691763,-8.82146,2.15,11,1,10.0,12.5,8.0,2001,1.19999999999993,1
341,1.5,43.107206,-8.598926,1.1,6,1,10.0,12.5,8.0,2001,1.19999999999993,1
342,3.0,42.695928,-9.004175,2.4,16,1,11.0,7.8,7.8,2001,2.69999999999993,1
343,1.0,42.700129,-8.928184,3.0,5,1,11.0,7.8,7.8,2001,2.69999999999993,1
344,1.0,42.917476,-9.082862,1.47,6,1,11.5,10.0,8.9,2001,3.30000000000007,1
345,2.7,43.026913,-8.741116,3.3,10,1,11.3,5.3,8.2,2001,3.20000000000005,1
346,1.0,42.811717,-9.025882,1.4,5,1,11.3,5.3,8.2,2001,3.20000000000005,1
347,1.0,43.27734,-8.97354,3.4,6,1,10.2,5.0,8.5,2001,2.79999999999995,1
348,1.3,43.074985,-8.01353,0.55,6,1,9.3,5.8,8.2,2001,1.0,1
349,2.0,42.935502,-8.914282,3.44,6,1,6.9,14.2,8.5,2001,1.70000000000005,1
350,2.0,43.590545,-8.201348,2.15,6,0,6.9,14.2,8.5,2001,1.70000000000005,1
351,1.5,43.594099,-8.130649,1.4,7,1,6.9,14.2,8.5,2001,1.70000000000005,1
352,1.25,43.291593,-8.495562,3.1,19,3,6.2,7.5,8.4,2001,1.5,1
353,1.0,43.068876,-8.926821,2.1,6,1,6.6,10.3,5.6,2001,2.69999999999993,1
354,1.08,43.068876,-8.926821,2.25,6,0,6.6,10.3,5.6,2001,2.69999999999993,1
355,1.1,42.916698,-8.94043,3.2,10,6,6.4,11.4,8.2,2001,3.39999999999998,3
356,1.5,43.117091,-8.905523,2.35,2,1,7.2,12.5,3.2,2001,1.20000000000005,1
357,1.5,43.196374,-8.480679,1.1,5,1,7.6,10.3,8.3,2001,4.69999999999993,1
358,2.5,42.908835,-8.589152,2.35,8,1,7.2,12.5,3.2,2001,1.20000000000005,1
359,8.0,43.297092,-8.051443,2.55,9,2,6.6,9.4,8.4,2001,6.20000000000005,1
360,1.5,42.904709,-9.268711,4.1,6,1,6.6,9.4,8.4,2001,6.20000000000005,1
361,1.5,43.636962,-8.111274,4.11,16,2,6.6,9.4,8.4,2001,6.20000000000005,2
362,1.13,42.961099,-9.176349,3.15,24,2,6.4,15.6,5.7,2001,6.70000000000005,1
363,1.0,42.85849,-9.096309,1.15,7,1,6.4,15.6,5.7,2001,6.70000000000005,1
364,1.0,42.917476,-9.082862,0.11,3,0,6.4,15.6,5.7,2001,6.70000000000005,1
365,2.0,43.636962,-8.111274,2.34,6,1,6.4,15.6,5.7,2001,6.70000000000005,1
366,1.2,42.935502,-8.914282,3.4,5,0,7.0,10.8,8.3,2001,1.60000000000002,1
367,2.1,43.297092,-8.051443,3.0,9,1,5.5,8.1,5.0,2001,1.5,1
368,1.0,43.067882,-8.591531,0.4,5,1,5.5,8.1,5.0,2001,1.5,1
369,1.0,43.505661,-8.066838,1.55,5,0,5.5,8.1,5.0,2001,1.5,1
370,1.07,43.014366,-9.11064,3.2,6,1,5.5,8.1,5.0,2001,1.5,1
371,1.0,42.8825,-9.023046,4.1,4,0,5.5,8.1,5.0,2001,1.5,1
372,5.0,42.957011,-9.004598,3.46,12,2,5.5,8.1,5.0,2001,1.5,1
373,2.5,42.924787,-7.12171,1.5,3,0,5.9,10.6,8.5,2001,2.5,1
374,2.0,42.651721,-7.058181,2.0,6,0,6.2,8.3,7.9,2001,1.79999999999995,1
375,2.8,42.894914,-7.293394,1.3,10,1,6.9,10.3,9.4,2001,2.20000000000005,2
376,1.5,43.333796,-7.459866,1.05,6,1,6.9,10.3,9.4,2001,2.20000000000005,3
377,5.0,42.646109,-7.108649,3.25,9,1,6.9,10.3,9.4,2001,2.20000000000005,1
378,1.0,42.861821,-6.897766,2.1,7,0,8.0,3.3,6.6,2001,7.39999999999998,1
379,1.5,42.71148,-7.097898,3.45,4,1,8.0,3.3,6.6,2001,7.39999999999998,1
380,4.5,42.741672,-7.91998,3.29,11,2,6.0,9.2,0.0,2001,6.60000000000002,1
381,1.5,43.614384,-7.32426,2.35,11,1,11.6,10.0,0.0,2001,6.60000000000002,3
382,1.5,42.918997,-7.152124,1.2,7,0,12.1,6.7,6.9,2001,2.39999999999998,2
383,2.0,43.283319,-7.476867,1.15,5,1,9.8,12.2,11.2,2001,2.79999999999995,1
384,1.0,43.01121,-7.511955,1.3,10,2,10.5,6.7,11.0,2001,3.20000000000005,1
385,1.0,42.701779,-7.741032,1.15,7,1,9.6,11.1,8.2,2001,4.80000000000007,1
386,1.0,43.283319,-7.476867,1.1,6,1,7.7,10.8,9.9,2001,1.5,1
387,1.0,42.448976,-7.367158,3.05,6,0,6.4,11.7,5.9,2001,2.80000000000007,1
388,4.0,42.792872,-7.716333,2.0,6,1,6.4,11.7,5.9,2001,2.80000000000007,1
389,3.5,42.887742,-7.912854,1.0,6,0,6.2,8.3,4.0,2001,4.5,1
390,2.0,43.098274,-7.888026,1.15,4,1,10.5,12.5,12.4,2001,4.10000000000002,1
391,2.0,43.463427,-7.752025,1.4,5,1,13.7,8.6,12.3,2001,2.20000000000005,1
392,2.0,42.870613,-7.772877,2.4,4,1,16.8,5.8,9.3,2001,2.0,1
393,1.0,42.686513,-7.147631,3.3,7,1,16.8,5.8,9.3,2001,2.0,1
394,1.5,42.870613,-7.772877,3.0,4,1,17.9,6.7,10.0,2001,2.79999999999995,1
395,1.5,43.505028,-7.723632,1.4,11,1,17.9,6.7,10.0,2001,2.79999999999995,1
396,4.7,43.395669,-7.868797,1.05,6,1,17.9,6.7,10.0,2001,2.79999999999995,1
397,5.0,42.92541,-7.092417,2.55,5,1,17.9,6.7,10.0,2001,2.79999999999995,1
398,1.0,42.870613,-7.772877,3.5,4,1,23.0,6.9,11.8,2001,1.60000000000002,1
399,1.27,43.253136,-7.665721,1.2,7,2,23.0,6.9,11.8,2001,1.60000000000002,1
400,2.5,43.020702,-7.011675,2.05,9,1,23.7,7.2,11.8,2001,5.39999999999998,2
401,1.0,43.414894,-7.661272,2.5,6,1,19.1,8.1,8.2,2001,2.0,1
402,1.0,43.053426,-7.672343,1.3,5,2,19.1,8.1,8.2,2001,2.0,1
403,2.0,43.036799,-7.639017,1.5,17,3,19.1,8.1,8.2,2001,2.0,1
404,2.5,42.94173,-6.939393,2.45,4,1,14.2,10.6,0.0,2001,2.60000000000002,1
405,5.0,43.213914,-7.910648,2.1,23,5,14.2,10.6,0.0,2001,2.60000000000002,1
406,2.0,43.13246,-7.621197,2.15,5,1,17.0,5.3,7.0,2001,3.60000000000002,1
407,2.0,43.006712,-7.857912,1.4,5,1,15.3,6.7,8.4,2001,3.39999999999998,1
408,1.5,42.959727,-7.781332,2.2,9,1,17.3,6.7,8.3,2001,7.39999999999998,1
409,2.5,42.769892,-6.984555,2.45,7,1,18.6,5.0,10.6,2001,5.30000000000007,2
410,6.0,43.061369,-7.461006,2.4,14,3,18.6,5.0,10.6,2001,5.30000000000007,1
411,1.5,42.76427,-7.405294,2.3,7,1,18.6,5.0,10.6,2001,5.30000000000007,1
412,1.0,42.437294,-7.434147,2.0,9,2,18.6,5.0,10.6,2001,5.30000000000007,3
413,1.5,42.834519,-7.180619,1.25,6,1,18.6,5.0,10.6,2001,5.30000000000007,1
414,2.0,42.792209,-7.886075,1.15,5,1,21.5,5.8,12.1,2001,2.39999999999998,1
415,1.0,42.766557,-7.830532,1.4,4,2,21.5,5.8,12.1,2001,2.39999999999998,3
416,1.5,42.94173,-6.939393,1.05,11,2,21.5,5.8,12.1,2001,2.39999999999998,3
417,2.0,42.894647,-7.943524,3.15,9,2,19.3,6.7,11.9,2001,3.70000000000005,3
418,1.7,42.497716,-7.81825,0.2,5,1,19.3,6.7,11.9,2001,3.70000000000005,2
419,1.5,43.379767,-7.446173,1.35,6,1,17.3,10.3,8.7,2001,1.19999999999993,1
420,1.5,43.254934,-7.384748,2.4,16,2,17.3,10.3,8.7,2001,1.19999999999993,1
421,1.0,42.497716,-7.81825,2.5,5,1,17.1,8.6,11.0,2001,1.70000000000005,2
422,1.5,42.497716,-7.81825,2.1,7,1,22.0,8.6,9.7,2001,3.30000000000007,1
423,2.4,43.352829,-7.860005,0.3,6,1,22.0,8.6,9.7,2001,3.30000000000007,1
424,1.5,42.392444,-7.186071,1.3,6,2,22.0,8.6,9.7,2001,3.30000000000007,2
425,1.0,42.792209,-7.886075,1.5,9,2,22.0,8.6,9.7,2001,3.30000000000007,1
426,2.5,42.505186,-7.795276,2.25,11,1,16.5,6.1,8.5,2001,3.20000000000005,1
427,2.5,42.989341,-6.948106,2.3,11,2,17.3,6.7,11.8,2001,2.20000000000005,1
428,2.0,43.401664,-7.798048,1.35,18,2,18.3,8.1,8.1,2001,2.89999999999998,1
429,1.0,43.224838,-7.561908,1.15,6,1,17.3,11.1,7.3,2001,1.40000000000009,1
430,1.5,43.285315,-7.857459,1.1,9,2,20.5,6.7,11.2,2001,4.20000000000005,1
431,1.2,43.135306,-7.714074,1.4,7,1,20.5,6.7,11.2,2001,4.20000000000005,1
432,1.5,43.285315,-7.857459,1.1,16,1,24.4,6.9,9.7,2001,2.60000000000002,1
433,2.0,43.289044,-7.543065,1.5,6,1,24.4,6.9,9.7,2001,2.60000000000002,1
434,5.0,42.585326,-7.108246,4.15,24,5,24.4,6.9,9.7,2001,2.60000000000002,1
435,2.0,42.965207,-7.849717,1.05,4,0,19.0,8.6,7.8,2001,5.20000000000005,1
436,2.0,43.01121,-7.511955,0.4,4,1,19.0,8.6,7.8,2001,5.20000000000005,1
437,1.5,42.925778,-7.564609,1.2,12,1,17.4,6.4,11.8,2001,1.79999999999995,1
438,5.0,42.939652,-7.771751,2.55,8,2,17.4,7.5,10.1,2001,3.39999999999998,1
439,1.0,42.418231,-7.563542,1.2,32,6,18.2,8.9,8.3,2001,2.10000000000002,1
440,1.4,43.077448,-7.692388,2.1,18,5,18.2,11.1,10.3,2001,0.899999999999977,1
441,2.5,43.001671,-7.723368,2.09,13,2,19.5,11.1,8.3,2001,1.5,1
442,1.0,42.965207,-7.849717,1.1,18,1,23.4,9.2,6.4,2001,2.29999999999995,5
443,1.0,42.896321,-7.645026,2.45,16,2,22.2,6.1,8.7,2001,6.0,1
444,2.0,43.047199,-7.652636,0.5,22,5,19.8,6.9,8.5,2001,2.80000000000007,1
445,1.5,42.930329,-7.884116,2.0,12,2,15.2,6.1,2.0,2001,7.39999999999998,1
446,2.5,43.10301,-7.816246,1.4,25,2,17.6,10.0,9.3,2001,3.79999999999995,1
447,2.0,43.074746,-7.912588,1.15,23,5,21.0,5.6,9.5,2001,4.79999999999995,1
448,6.0,42.960686,-7.888839,3.35,14,2,23.5,11.1,4.7,2001,3.5,1
449,1.5,42.852931,-7.610897,1.3,16,3,16.8,11.1,9.7,2001,2.59999999999991,1
450,10.0,43.312477,-7.893635,2.2,26,5,16.7,11.1,11.5,2001,1.29999999999995,1
451,2.0,43.020702,-7.011675,1.3,9,2,16.7,11.7,11.4,2001,2.79999999999995,1
452,1.8,43.220333,-7.527071,1.1,6,1,16.7,11.7,11.4,2001,2.79999999999995,1
453,2.0,42.895515,-7.690274,1.55,21,2,15.1,10.0,10.2,2001,1.60000000000002,1
454,1.0,42.539528,-7.743663,1.0,10,1,15.0,9.4,10.3,2001,2.10000000000002,1
455,4.0,42.528747,-7.890963,2.5,33,8,16.2,10.3,9.0,2001,2.5,1
456,7.0,43.042868,-7.296664,4.15,20,3,16.2,10.3,9.0,2001,2.5,1
457,1.0,42.721995,-7.053804,3.55,6,1,15.8,10.3,10.0,2001,2.0,1
458,1.0,43.098274,-7.888026,1.3,16,5,15.8,10.3,10.0,2001,2.0,1
459,1.0,42.652458,-7.457685,1.1,11,2,15.8,10.3,10.0,2001,2.0,1
460,1.5,43.316116,-7.561903,1.45,2,1,15.2,8.1,9.7,2001,2.19999999999993,1
461,1.0,42.701779,-7.741032,0.5,11,2,15.2,8.1,9.7,2001,2.19999999999993,1
462,7.0,42.852899,-7.951334,4.0,17,2,15.2,8.1,9.7,2001,2.19999999999993,1
463,2.6,43.473029,-7.370246,2.25,31,3,14.9,5.6,7.8,2001,2.10000000000002,1
464,1.0,42.852899,-7.951334,1.2,9,1,14.9,5.6,7.8,2001,2.10000000000002,4
465,2.0,43.717788,-7.516006,2.05,20,0,14.9,5.6,7.8,2001,2.10000000000002,1
466,2.54,42.939652,-7.771751,2.35,23,3,14.9,5.6,7.8,2001,2.10000000000002,1
467,5.0,42.777312,-7.203602,2.3,22,4,14.9,5.6,7.8,2001,2.10000000000002,1
468,1.3,42.965207,-7.849717,2.35,7,1,15.5,6.9,7.8,2001,2.39999999999998,1
469,1.5,42.965207,-7.849717,1.2,6,1,15.5,6.9,7.8,2001,2.39999999999998,4
470,3.0,42.953649,-7.188256,3.15,6,3,15.5,6.9,7.8,2001,2.39999999999998,1
471,1.0,42.867707,-7.931214,1.0,23,3,13.8,10.0,10.2,2001,2.69999999999993,1
472,2.0,42.884552,-7.588403,2.45,12,6,13.8,10.0,10.2,2001,2.69999999999993,1
473,1.0,42.974974,-7.272222,2.35,12,3,13.8,10.0,10.2,2001,2.69999999999993,1
474,1.01,43.244896,-7.53536,1.2,17,2,13.9,10.0,9.5,2001,1.60000000000002,1
475,1.01,43.185106,-7.618634,1.05,6,1,13.9,10.0,9.5,2001,1.60000000000002,1
476,3.0,43.220333,-7.527071,1.25,13,4,14.4,12.5,10.1,2001,3.59999999999991,1
477,2.0,43.098752,-7.32973,2.0,21,3,13.5,10.8,10.3,2001,2.59999999999991,1
478,1.9,43.259874,-7.46024,1.05,24,5,13.5,10.8,10.3,2001,2.59999999999991,1
479,1.0,42.765959,-7.215847,0.55,1,3,13.5,10.8,10.3,2001,2.59999999999991,1
480,2.0,42.962634,-6.888242,1.35,31,7,13.5,10.8,10.3,2001,2.59999999999991,1
481,1.5,42.871365,-6.975109,1.25,16,1,13.5,10.8,10.3,2001,2.59999999999991,1
482,1.3,43.220333,-7.527071,1.15,6,1,13.5,10.8,10.3,2001,2.59999999999991,1
483,3.5,42.926166,-7.032805,1.45,12,2,12.2,6.4,9.8,2001,2.5,1
484,2.0,42.864021,-7.909904,1.55,30,5,12.2,6.4,9.8,2001,2.5,1
485,2.5,42.83589,-7.063312,1.55,15,2,12.2,6.4,9.8,2001,2.5,1
486,2.5,43.006712,-7.857912,2.1,6,1,13.6,3.1,1.0,2001,1.30000000000007,1
487,2.75,43.299248,-7.49998,0.5,21,2,13.6,3.1,1.0,2001,1.30000000000007,1
488,1.0,43.098274,-7.888026,1.15,9,3,13.6,3.1,1.0,2001,1.30000000000007,1
489,1.0,42.772776,-7.27101,1.4,19,4,13.6,3.1,1.0,2001,1.30000000000007,1
490,2.0,42.847869,-7.789261,1.45,21,0,13.6,3.1,1.0,2001,1.30000000000007,1
491,1.0,43.098752,-7.32973,0.5,12,2,15.4,3.1,0.0,2001,3.89999999999998,1
492,1.0,42.856677,-7.223983,1.25,6,1,14.9,11.9,0.0,2001,4.79999999999995,1
493,2.0,42.404547,-8.153738,0.5,6,1,17.0,9.7,9.9,2001,3.39999999999998,1
494,3.0,42.340253,-8.245343,3.35,5,0,17.0,9.7,9.9,2001,3.39999999999998,1
495,5.0,41.947373,-7.397433,2.4,22,3,17.0,9.7,9.9,2001,3.39999999999998,1
496,1.0,42.142428,-8.159295,1.25,6,1,17.0,9.7,9.9,2001,3.39999999999998,1
497,1.0,42.324554,-8.000253,1.0,13,2,14.1,12.8,0.0,2001,6.19999999999993,1
498,2.2,42.389729,-7.373615,1.05,5,0,14.1,12.8,0.0,2001,6.19999999999993,1
499,2.0,42.418162,-8.267309,1.15,5,1,18.3,5.8,10.8,2001,4.39999999999998,1
500,3.5,42.321315,-8.222657,2.0,7,1,18.4,8.3,10.0,2001,4.0,1
501,3.0,42.511403,-6.944281,3.45,7,7,18.4,8.3,10.0,2001,4.0,5
502,1.0,42.403177,-8.301994,0.5,5,1,20.1,6.9,9.6,2001,3.10000000000002,1
503,3.5,42.368587,-6.869887,1.3,6,0,20.1,6.9,9.6,2001,3.10000000000002,1
504,2.5,42.204044,-7.936283,1.3,12,2,27.0,5.3,9.2,2001,6.20000000000005,1
505,4.0,42.31561,-8.155804,2.0,15,2,27.0,5.3,9.2,2001,6.20000000000005,1
506,2.0,42.406277,-7.745925,1.25,11,2,22.8,8.3,10.9,2001,4.20000000000005,1
507,2.5,41.965715,-7.438317,1.28,17,2,22.8,8.3,10.9,2001,4.20000000000005,1
508,3.0,42.509746,-8.025887,2.1,13,3,21.1,6.9,8.8,2001,2.19999999999993,1
509,1.0,42.304143,-8.241844,3.15,12,1,21.1,6.9,8.8,2001,2.19999999999993,1
510,1.0,42.304143,-8.241844,1.25,6,1,18.7,8.9,7.9,2001,2.5,1
511,1.5,42.456696,-8.307481,1.55,6,1,18.7,8.9,7.9,2001,2.5,3
512,1.0,42.270645,-8.249436,1.0,5,0,17.1,9.2,9.6,2001,8.10000000000002,1
513,3.0,42.345413,-6.904879,2.35,3,1,23.7,5.0,10.9,2001,6.0,1
514,4.5,42.475023,-7.994954,2.55,11,2,23.7,5.0,10.9,2001,6.0,1
515,1.0,42.44069,-8.014276,1.05,6,1,25.5,6.4,10.9,2001,3.59999999999991,1
516,3.0,42.321315,-8.222657,2.05,5,0,25.5,6.4,10.9,2001,3.59999999999991,1
517,1.0,42.314479,-7.896493,1.1,17,2,25.1,5.8,10.9,2001,4.10000000000002,2
518,1.1,42.377515,-6.888545,2.14,9,1,25.8,8.3,10.9,2001,4.0,3
519,5.0,42.187153,-8.045388,2.3,8,3,25.8,8.3,10.9,2001,4.0,1
520,2.5,42.48171,-8.213265,2.5,4,2,25.8,8.3,10.9,2001,4.0,1
521,1.0,42.304143,-8.241844,1.25,9,1,22.7,6.9,9.4,2001,3.60000000000002,1
522,1.5,42.357834,-8.297918,1.3,5,1,23.1,8.3,10.7,2001,4.79999999999995,1
523,1.0,42.444453,-7.720663,4.17,24,1,23.1,8.3,10.7,2001,4.79999999999995,1
524,1.5,42.429023,-6.842471,1.2,7,0,20.8,8.1,2.9,2001,1.79999999999995,1
525,3.5,42.229913,-7.109968,2.2,8,0,20.5,7.8,10.4,2001,2.90000000000009,1
526,1.0,42.318938,-7.735259,1.25,5,1,20.5,6.9,10.7,2001,3.70000000000005,1
527,1.4,42.324554,-8.000253,3.1,5,1,20.5,6.9,10.7,2001,3.70000000000005,2
528,3.5,42.312721,-7.19375,1.35,7,1,23.3,8.3,8.9,2001,3.70000000000005,1
529,1.5,42.31561,-8.155804,1.3,16,2,23.4,7.5,9.0,2001,3.19999999999993,1
530,5.0,41.969725,-8.149018,4.0,11,0,23.4,7.5,9.0,2001,3.19999999999993,1
531,1.08,41.942834,-8.059319,2.35,10,2,27.4,5.0,10.2,2001,6.20000000000005,3
532,1.0,42.337415,-8.114204,0.55,9,3,27.4,5.0,10.2,2001,6.20000000000005,1
533,7.0,41.969725,-8.149018,3.5,5,1,27.4,5.0,10.2,2001,6.20000000000005,1
534,2.5,42.31561,-8.155804,2.25,17,3,27.4,5.0,10.2,2001,6.20000000000005,1
535,7.0,42.484807,-7.039153,3.3,32,3,27.4,5.0,10.2,2001,6.20000000000005,1
536,3.5,42.416166,-7.930749,3.2,26,2,27.4,5.0,10.2,2001,6.20000000000005,2
537,1.0,42.324554,-8.000253,1.45,4,2,27.4,5.0,10.2,2001,6.20000000000005,1
538,2.0,42.270645,-8.249436,1.34,10,1,26.8,7.5,7.9,2001,2.79999999999995,1
539,1.5,42.535126,-8.006168,2.0,7,1,26.8,7.5,7.9,2001,2.79999999999995,1
540,2.3,42.029577,-8.065,2.05,14,1,17.3,11.4,3.0,2001,7.10000000000002,3
541,1.0,42.39824,-6.869297,3.2,26,5,18.6,6.7,4.6,2001,3.30000000000007,1
542,1.5,42.376978,-6.859595,1.45,6,0,24.6,7.8,9.3,2001,3.5,1
543,3.0,42.368587,-6.869887,1.08,12,0,24.6,7.8,9.3,2001,3.5,1
544,1.0,42.055211,-7.969382,0.25,8,2,22.9,7.2,10.8,2001,3.19999999999993,3
545,1.85,42.411137,-7.370498,1.5,11,1,22.2,9.7,3.0,2001,4.39999999999998,1
546,7.0,42.432672,-7.037437,4.1,22,6,22.2,9.7,3.0,2001,4.39999999999998,1
547,2.6,42.379286,-7.883455,1.05,21,2,18.5,8.6,5.9,2001,2.60000000000002,1
548,1.2,41.938449,-7.568608,0.55,10,1,18.3,7.2,9.0,2001,6.5,1
549,2.0,42.286446,-7.204859,1.18,11,1,23.1,6.7,8.6,2001,1.80000000000007,1
550,5.0,42.379286,-7.883455,1.25,33,6,23.1,6.7,8.6,2001,1.80000000000007,1
551,1.95,42.28644,-7.852117,1.0,25,5,24.6,6.1,8.4,2001,2.5,1
552,1.0,42.406277,-7.745925,1.25,4,3,24.6,10.3,9.4,2001,4.39999999999998,1
553,1.4,42.310574,-7.918657,1.5,29,4,24.6,10.3,9.4,2001,4.39999999999998,2
554,2.5,42.509746,-8.025887,1.35,11,2,26.6,22.5,6.7,2001,3.89999999999998,1
555,1.0,41.939797,-7.754553,1.25,6,2,26.6,22.5,6.7,2001,3.89999999999998,1
556,1.0,41.939797,-7.754553,1.2,12,1,26.6,22.5,6.7,2001,3.89999999999998,1
557,4.5,41.974269,-7.917461,2.05,12,3,28.4,10.3,6.6,2001,7.69999999999993,3
558,3.5,42.262939,-7.806677,1.45,18,4,28.4,10.3,6.6,2001,7.69999999999993,1
559,4.0,42.111998,-7.250142,1.43,5,1,25.9,8.9,8.7,2001,2.39999999999998,3
